"ID","Survey_year","Weight","Age","Gender","TRACE","Region","Family_type","Parents_college","Poverty","Language_home","SNAP","TANF","SSI","Repeated_grade","Suspended_expelled","Gifted_class","Cares_about_school","Does_homework","Sports","Clubs","Lessons","After_school_program","Religion_event","Any_extracurricular"
"2023_66741808686223_102_2024",2024,4813.9376818,17,"Female",1,2,2,0,0,"English only",0,0,0,0,0,0,3,3,0,0,0,NA,2,0
"2023_66741820419823_103_2024",2024,8087.1400385,12,"Female",1,4,1,0,0,"Other language",0,0,0,0,0,1,1,1,0,0,0,0,2,0
"2023_66741820419823_104_2024",2024,4448.6588715,10,"Male",1,4,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_66741820419823_105_2024",2024,4341.4090707,8,"Male",1,4,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_66741820461323_103_2024",2024,13343.586342,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,4,0,0,1,1,1,1
"2023_66741820901823_103_2024",2024,6874.4773106,14,"Female",1,4,1,1,0,"English only",0,0,0,1,0,1,1,1,1,0,0,0,2,1
"2023_66741820901823_104_2024",2024,9083.1540696,12,"Female",1,4,1,1,0,"English only",0,0,0,1,0,1,2,1,1,0,0,0,2,1
"2023_66741838285223_107_2024",2024,7297.1634048,17,"Male",1,3,1,0,1,"Other language",0,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2023_66741881602723_103_2024",2024,3834.6472841,11,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,1,4,1
"2023_66741881602723_104_2024",2024,4400.9293928,10,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,3,1,0,0,1,4,1
"2023_66741881608023_103_2024",2024,6565.6131006,6,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,3,2,1,0,0,0,3,1
"2023_66741884919423_102_2024",2024,5706.5168844,16,"Female",2,3,2,0,1,"English only",1,0,0,0,0,0,1,2,0,0,0,NA,2,0
"2023_66755203429423_103_2024",2024,5628.7338427,17,"Female",1,3,3,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2023_66768984817423_103_2024",2024,8093.1424467,10,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,1,1,1
"2023_66768984817423_104_2024",2024,10737.122518,8,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,1,1,1
"2023_66781611466023_102_2024",2024,3855.8379035,14,"Female",6,3,2,NA,0,"English only",1,0,0,0,0,0,1,2,0,0,1,0,4,1
"2023_66781611466023_103_2024",2024,5499.4054503,9,"Female",6,3,2,NA,0,"English only",1,0,0,0,0,0,1,1,0,1,1,0,4,1
"2023_66781682820723_105_2024",2024,5568.4544988,8,"Female",1,3,1,1,1,"Other language",0,0,0,0,0,0,2,2,0,0,1,0,4,1
"2023_66782813603523_103_2024",2024,11494.072479,12,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,1,1
"2023_66782813603523_104_2024",2024,9521.0902415,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,1,1
"2023_66782822851623_103_2024",2024,12069.328712,14,"Male",1,3,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,1,0,5,1
"2023_66782822851623_104_2024",2024,11986.438765,8,"Male",1,3,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,5,0
"2023_66782868873723_103_2024",2024,25571.057265,16,"Male",2,3,1,1,0,"English only",0,0,0,0,0,1,2,1,1,0,1,NA,1,1
"2023_66786002119623_102_2024",2024,5119.4515891,13,"Male",2,3,2,1,0,"English only",0,0,0,0,0,0,3,2,0,0,0,0,4,0
"2023_66786002153123_201_2024",2024,5228.5552314,6,"Male",1,2,2,NA,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,2,1
"2023_66786003483123_103_2024",2024,23140.721464,17,"Male",1,3,1,1,1,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,3,0
"2023_66786003483123_104_2024",2024,20786.448228,15,"Female",1,3,1,1,1,"English only",0,0,0,0,0,0,2,1,0,0,0,NA,3,0
"2023_66786003483123_105_2024",2024,20046.434351,13,"Male",1,3,1,1,1,"English only",0,0,0,0,0,0,3,3,0,0,0,0,3,0
"2023_66786003715523_103_2024",2024,10613.349088,16,"Male",1,2,2,0,0,"English only",0,0,0,0,0,0,3,1,0,0,0,NA,3,0
"2023_66786003732423_201_2024",2024,6648.0228405,14,"Male",1,2,2,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,4,1
"2023_66786003732423_202_2024",2024,5180.2646627,10,"Female",1,2,2,0,0,"English only",0,0,0,1,0,0,4,1,1,0,0,0,4,1
"2023_66786004934323_103_2024",2024,13087.771016,9,"Female",8,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,2,1
"2023_66786008650923_103_2024",2024,4568.0637388,16,"Male",2,3,2,0,0,"English only",1,0,0,0,0,0,1,1,0,0,1,NA,4,1
"2023_66786008650923_104_2024",2024,4803.2255217,13,"Female",2,3,2,0,0,"English only",1,0,0,0,0,0,1,1,1,0,0,0,4,1
"2023_66786008650923_105_2024",2024,5368.0682316,9,"Female",2,3,2,0,0,"English only",1,0,0,0,0,0,3,3,0,0,0,0,4,0
"2023_66786012626723_103_2024",2024,3490.9702499,12,"Male",2,3,1,NA,0,"English only",0,0,0,0,0,0,3,4,1,0,0,0,4,1
"2023_66786012626723_104_2024",2024,4102.3434801,8,"Female",2,3,1,NA,0,"English only",0,0,0,0,0,0,1,4,0,0,0,0,4,0
"2023_66786012650223_102_2024",2024,4252.3961524,13,"Male",2,3,1,0,1,"English only",1,0,0,1,1,0,1,1,1,0,0,0,4,1
"2023_66786012650223_103_2024",2024,4252.3961524,12,"Male",2,3,1,0,1,"English only",1,0,0,1,0,0,1,1,0,0,0,0,4,0
"2023_66786012654723_102_2024",2024,4468.1705903,17,"Male",2,3,2,1,0,"English only",0,0,0,0,0,0,3,2,1,0,0,NA,4,1
"2023_66786012654723_103_2024",2024,3837.7372365,10,"Female",2,3,2,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2023_66786012693023_103_2024",2024,3773.6482351,13,"Female",1,2,2,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,1,1
"2023_66786012693023_104_2024",2024,4986.0704713,12,"Female",1,2,2,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,1,1
"2023_66786012693023_105_2024",2024,5201.4105141,9,"Male",1,2,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2023_66786017205323_103_2024",2024,8402.6000476,10,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,4,1
"2023_66786017205323_104_2024",2024,13795.330224,8,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2023_66786017205323_105_2024",2024,6446.9824285,6,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2023_66786022261323_105_2024",2024,5739.0996137,12,"Male",1,3,1,1,1,"Other language",1,0,0,0,0,1,1,1,0,0,1,0,4,1
"2023_66786030267623_103_2024",2024,4909.4747773,10,"Female",1,3,1,1,1,"Other language",1,0,0,0,0,0,1,2,1,0,0,0,1,1
"2023_66786030267623_104_2024",2024,5684.9667091,9,"Female",1,3,1,1,1,"Other language",1,0,0,0,0,0,2,3,1,0,0,0,1,1
"2023_66786032012723_103_2024",2024,11592.533998,8,"Female",3,4,1,1,0,"English only",0,0,0,0,0,0,1,3,1,0,1,0,1,1
"2023_66786038219623_102_2024",2024,3617.9837719,14,"Female",2,3,2,1,0,"English only",1,0,0,0,0,1,2,3,1,0,0,0,4,1
"2023_66786038219623_103_2024",2024,3617.9837719,15,"Female",2,3,2,NA,0,"English only",1,0,0,0,0,0,2,1,1,0,0,NA,4,1
"2023_66786038219623_104_2024",2024,3440.8504039,16,"Male",2,3,2,NA,0,"English only",1,0,0,1,0,0,4,3,0,0,0,NA,4,0
"2023_66786038224023_103_2024",2024,4659.1242379,6,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,2,1
"2023_66786038291623_103_2024",2024,3486.5761814,15,"Male",1,2,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,2,1
"2023_66786038291623_104_2024",2024,3555.3679132,13,"Male",1,2,1,1,0,"English only",0,0,0,0,0,1,1,3,1,0,0,0,2,1
"2023_66786038296623_102_2024",2024,3253.5852564,11,"Male",1,4,3,1,0,"English only",0,0,0,1,0,0,2,2,1,1,0,1,3,1
"2023_66786040014223_102_2024",2024,11822.245878,7,"Male",1,3,3,1,0,"English only",0,0,0,0,0,0,2,3,0,0,1,1,4,1
"2023_66786041808923_104_2024",2024,7191.6660758,16,"Male",1,2,1,1,0,"English only",0,0,0,0,0,1,1,1,1,1,0,NA,3,1
"2023_66786041808923_105_2024",2024,4138.9549589,13,"Female",1,2,1,1,0,"English only",0,0,0,0,0,0,2,1,0,1,1,0,3,1
"2023_66786047250923_103_2024",2024,9156.4471148,15,"Male",2,3,2,0,1,"English only",1,0,1,1,1,0,3,3,1,0,0,NA,1,1
"2023_66786047264723_103_2024",2024,5251.1097279,10,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,4,0,0,0,0,1,0
"2023_66786047264723_104_2024",2024,4690.8313525,8,"Female",1,2,1,1,0,"English only",0,0,0,0,0,0,1,4,0,0,1,0,1,1
"2023_66786049417923_103_2024",2024,2773.4668862,7,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,1,0,4,1
"2023_66786053363123_104_2024",2024,7142.712922,12,"Male",1,3,1,1,0,"English only",1,0,0,0,0,1,2,1,1,0,0,0,2,1
"2023_66786053363123_105_2024",2024,8332.6122832,10,"Male",1,3,1,1,0,"English only",1,0,0,0,0,1,1,1,1,0,0,0,2,1
"2023_66786061015923_104_2024",2024,6883.1929076,15,"Male",1,2,1,0,0,"English only",0,0,0,0,1,0,1,2,0,0,0,NA,2,0
"2023_66786068828023_103_2024",2024,5654.2673268,10,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,3,1,1,1,0,5,1
"2023_66786068828023_104_2024",2024,5517.9523021,9,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,3,1,1,0,0,5,1
"2023_66786068973023_103_2024",2024,9678.3952817,10,"Male",1,3,1,1,0,"English only",0,0,0,1,0,0,2,2,0,1,0,0,4,1
"2023_66786068973023_104_2024",2024,10350.7968,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,4,1
"2023_66786068973023_105_2024",2024,10733.312812,6,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,4,1
"2023_66786068973023_106_2024",2024,10733.312812,6,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,1,0,0,4,1
"2023_66786082854523_103_2024",2024,8394.4609657,14,"Male",1,3,1,1,0,"Other language",0,0,0,1,1,0,3,3,1,1,1,0,4,1
"2023_66786082854523_104_2024",2024,6119.8418472,9,"Female",1,3,1,1,0,"Other language",0,0,0,0,0,0,1,1,1,1,1,0,4,1
"2023_66786084925323_103_2024",2024,15607.474047,7,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,4,1
"2023_66786086126823_103_2024",2024,7115.9821195,6,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2023_66786094504623_102_2024",2024,5587.0142609,15,"Female",1,2,3,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,1,1
"2023_66786094504623_103_2024",2024,7393.364193,8,"Male",1,2,3,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,1,1
"2023_66786098808023_103_2024",2024,6095.1497201,16,"Male",1,2,3,0,1,"English only",0,0,0,0,0,0,2,2,0,1,0,NA,1,1
"2023_66786098808023_104_2024",2024,5292.200892,6,"Male",1,2,2,0,1,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2023_66786098846723_104_2024",2024,6874.4773106,14,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,4,1
"2023_66786099546623_103_2024",2024,18423.957656,14,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,0,2,1
"2023_66786099546623_104_2024",2024,17103.011143,7,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,2,1,1,1,0,0,2,1
"2023_66786099578723_102_2024",2024,5919.4540475,15,"Male",1,2,3,1,0,"English only",0,0,0,0,0,1,1,1,0,1,1,NA,4,1
"2023_66793222888723_105_2024",2024,18200.025144,17,"Female",7,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,3,0
"2023_66793222888723_106_2024",2024,16419.04277,15,"Male",7,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,3,0
"2023_66793292568923_105_2024",2024,12574.929268,6,"Male",1,3,1,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2023_66796704624323_103_2024",2024,5608.2086739,17,"Male",1,3,1,0,1,"Other language",1,0,0,0,0,0,2,1,1,0,0,NA,1,1
"2023_66796704624323_104_2024",2024,3533.0137479,14,"Female",1,3,1,0,1,"Other language",1,0,0,0,0,0,4,3,1,0,0,0,1,1
"2023_66796704624323_105_2024",2024,4410.7643544,12,"Male",1,3,1,0,1,"Other language",1,0,0,0,0,0,2,1,0,0,0,0,1,0
"2023_66796704624323_106_2024",2024,5145.5503866,10,"Male",1,3,1,0,1,"Other language",1,0,0,0,0,0,2,1,0,0,0,0,1,0
"2023_66796740665523_105_2024",2024,7190.0565376,8,"Male",1,3,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_66796741855323_103_2024",2024,5379.101545,10,"Female",1,3,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2023_66796741855323_104_2024",2024,8197.1096161,6,"Male",1,3,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2023_66799518506723_104_2024",2024,5934.8473049,16,"Female",1,3,1,0,0,"Other language",0,0,0,0,0,1,2,1,1,0,1,NA,4,1
"2023_66799518561323_107_2024",2024,9438.3028508,16,"Female",1,3,1,1,0,"Other language",1,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2023_66799518561323_108_2024",2024,7310.7106118,13,"Female",1,3,1,1,0,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2023_66799549461323_103_2024",2024,6859.4999925,13,"Female",1,3,1,0,0,"Other language",0,0,0,1,0,0,1,1,1,0,1,0,2,1
"2023_68509234268823_105_2024",2024,9343.0634964,15,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,1,0,4,1
"2023_68509234268823_106_2024",2024,9343.0634964,13,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,1,0,4,1
"2023_68509260951023_103_2024",2024,8654.6847345,8,"Male",7,4,1,1,0,"English only",0,0,0,0,0,0,1,2,0,0,1,1,1,1
"2023_68509260951023_104_2024",2024,7207.0971283,11,"Female",7,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,1,1,1,1
"2023_68513634231023_103_2024",2024,25513.461693,7,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,2,1,1,1,1,2,1
"2023_68522810168823_103_2024",2024,11400.43652,11,"Female",1,4,1,0,0,"Other language",1,1,0,1,0,0,1,1,1,0,0,1,4,1
"2023_68522810168823_104_2024",2024,9183.6204647,7,"Female",1,4,1,0,0,"Other language",1,1,0,0,0,0,1,1,0,0,0,1,4,1
"2023_68522810176223_104_2024",2024,9025.9106771,10,"Female",1,4,1,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2023_68522810176223_105_2024",2024,9678.7430043,7,"Male",1,4,1,0,1,"Other language",0,0,0,0,0,1,1,1,0,1,0,0,1,1
"2023_68522860976223_103_2024",2024,6395.4377723,15,"Male",1,4,1,0,1,"Other language",1,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2023_68528560917723_103_2024",2024,9189.5142185,7,"Female",1,4,2,1,0,"English only",0,0,0,0,0,0,2,2,0,0,1,0,4,1
"2023_68535960916123_102_2024",2024,5895.4541205,6,"Female",2,4,2,0,0,"English only",0,0,0,0,0,0,1,2,0,0,0,1,3,1
"2023_68535960916123_103_2024",2024,5429.1184116,9,"Male",2,NA,2,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023_68555260617723_103_2024",2024,3948.8858154,17,"Female",1,4,2,1,0,"English only",1,0,0,0,0,1,1,1,0,1,1,NA,1,1
"2023_68555260617723_104_2024",2024,4286.7949607,14,"Female",1,4,2,1,0,"English only",1,0,0,0,0,0,1,1,0,1,1,1,1,1
"2023_68555260617723_105_2024",2024,5358.4846069,9,"Male",1,4,2,1,0,"English only",1,0,0,0,0,0,3,3,0,0,0,0,1,0
"2023_68555260651023_102_2024",2024,6166.5842693,12,"Male",1,4,2,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,1,5,1
"2023_68555260951023_103_2024",2024,5204.2921653,15,"Female",4,4,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,NA,1,1
"2023_68555260951023_104_2024",2024,6063.940417,14,"Male",4,4,1,1,0,"English only",0,0,0,0,0,0,3,1,0,0,0,1,1,1
"2023_68555260951023_105_2024",2024,5204.2921653,12,"Female",4,4,1,1,0,"English only",0,0,0,0,0,1,3,1,0,0,1,1,1,1
"2023_68568809851023_102_2024",2024,8663.0002865,15,"Male",1,4,2,0,0,"English only",1,1,0,0,0,0,1,1,1,0,0,0,5,1
"2023_68568860916123_103_2024",2024,6306.1983939,16,"Male",2,4,1,1,0,"English only",0,0,0,0,0,0,1,2,0,0,0,NA,1,0
"2023_68568860916123_104_2024",2024,5689.8817285,6,"Female",2,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,1,1,1
"2023_68586060917723_105_2024",2024,8469.5763309,16,"Male",2,4,1,0,0,"Other language",0,0,0,0,0,0,1,2,1,0,0,NA,3,1
"2023_71711413677023_104_2024",2024,8873.9722317,16,"Male",1,2,1,1,1,"English only",1,0,0,0,0,0,1,1,1,0,0,NA,2,1
"2023_71711413677023_105_2024",2024,4417.5075773,14,"Female",1,2,1,1,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_71711413677023_202_2024",2024,4534.2633854,10,"Female",1,2,1,1,1,"English only",1,0,0,0,0,0,2,4,0,0,0,0,2,0
"2023_71728505738923_103_2024",2024,5543.4307092,17,"Male",1,4,3,1,0,"English only",0,0,0,0,0,1,4,4,0,0,0,NA,1,0
"2023_71728509282923_102_2024",2024,10370.724775,10,"Male",3,1,2,0,0,"English only",1,0,0,0,0,0,4,2,0,0,0,0,1,0
"2023_71728517224323_105_2024",2024,10436.891436,15,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,2,3,1,1,1,NA,4,1
"2023_71728528531823_103_2024",2024,15040.876815,8,"Male",4,1,1,1,1,"Other language",1,0,0,0,0,0,1,1,1,0,0,0,4,1
"2023_71728549427723_103_2024",2024,33306.031638,17,"Female",6,2,2,1,0,"English only",0,0,0,0,1,1,3,4,0,1,0,NA,5,1
"2023_71728549427723_104_2024",2024,23502.09692,16,"Male",6,2,2,1,0,"English only",0,0,0,0,1,1,1,4,1,0,0,NA,5,1
"2023_71728555212523_103_2024",2024,10813.901512,10,"Female",1,1,2,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2023_71728555212523_104_2024",2024,15927.654448,6,"Male",1,1,2,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2023_71728560624323_102_2024",2024,6148.6859619,16,"Male",1,4,2,0,0,"Other language",1,0,0,1,0,0,3,3,0,0,0,NA,2,0
"2023_71728560624323_103_2024",2024,7870.25777,15,"Female",1,4,2,0,0,"Other language",1,0,0,0,0,0,2,1,0,0,0,NA,2,0
"2023_71741804977023_103_2024",2024,13393.12804,17,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,3,1
"2023_71741804977023_104_2024",2024,13393.12804,16,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,NA,3,1
"2023_71741805779723_103_2024",2024,7952.8485612,14,"Female",1,2,2,1,1,"English only",1,0,0,0,1,0,3,2,1,1,0,0,2,1
"2023_71741805779723_104_2024",2024,8163.0442981,10,"Female",1,2,2,1,1,"English only",1,0,0,0,0,1,1,1,1,1,0,0,2,1
"2023_71741805779723_105_2024",2024,11713.526473,13,"Male",1,2,3,0,0,"English only",0,0,0,0,0,1,1,2,0,0,0,0,1,0
"2023_71741828523523_103_2024",2024,8576.5307262,8,"Female",1,2,1,1,0,"English only",0,0,0,1,1,0,3,2,0,1,1,0,1,1
"2023_71741828593223_104_2024",2024,4074.4290188,16,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,4,1
"2023_71741828593223_105_2024",2024,4332.6595935,15,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,4,1
"2023_71741838244023_103_2024",2024,7856.9197225,6,"Female",1,2,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,1,1,1
"2023_71741838258423_103_2024",2024,6747.04706,15,"Male",1,2,1,0,0,"English only",1,0,0,0,0,0,3,1,1,0,0,NA,5,1
"2023_71741838258423_104_2024",2024,3273.8635065,14,"Female",1,2,1,0,0,"English only",1,0,0,0,0,0,2,1,1,0,0,0,5,1
"2023_71741840084423_103_2024",2024,9502.4052765,6,"Female",4,2,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_71741840369223_104_2024",2024,8018.7850174,15,"Female",2,2,2,1,0,"English only",0,0,0,0,0,1,2,3,0,0,0,0,2,0
"2023_71741859709923_106_2024",2024,9563.4986028,13,"Female",1,2,1,0,0,"Other language",0,0,0,0,0,0,2,1,0,0,1,0,4,1
"2023_71741868978823_104_2024",2024,8774.7413524,12,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,0,0,3,1
"2023_71741868978823_105_2024",2024,6221.6602056,13,"Female",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,0,0,3,1
"2023_71741881679723_103_2024",2024,16013.461258,15,"Female",1,2,2,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,NA,2,1
"2023_71741896758223_103_2024",2024,16616.300053,14,"Male",1,2,1,1,0,"English only",0,0,0,0,1,0,3,2,1,1,0,0,4,1
"2023_71741898880123_103_2024",2024,7463.569664,17,"Male",1,2,1,0,0,"English only",1,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2023_71741899540123_103_2024",2024,9803.1844651,13,"Male",1,2,1,1,0,"English only",0,0,0,1,1,0,3,3,1,1,0,0,1,1
"2023_71781634231923_102_2024",2024,8620.6482809,17,"Female",1,4,2,1,0,"English only",0,0,0,0,0,1,2,2,0,1,1,NA,1,1
"2023_71786002150123_201_2024",2024,18330.651939,12,"Male",1,2,3,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,4,1
"2023_71786006825123_102_2024",2024,8589.1146679,14,"Female",6,2,2,0,1,"English only",1,0,0,1,0,0,1,1,1,1,1,0,4,1
"2023_71786009292523_103_2024",2024,27003.448044,10,"Male",1,1,2,0,0,"English only",1,0,1,0,0,0,2,1,0,0,0,0,1,0
"2023_71786017216223_103_2024",2024,7232.3141815,15,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,5,0
"2023_71786017216223_104_2024",2024,5628.8210492,13,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,5,0
"2023_71786017216223_105_2024",2024,7437.2852669,12,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,5,0
"2023_71786017216223_106_2024",2024,5888.2194888,10,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,5,0
"2023_71786017216223_107_2024",2024,6818.3121999,9,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,5,0
"2023_71786017216223_108_2024",2024,5991.1043807,6,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,2,0,0,0,0,5,0
"2023_71786018558523_103_2024",2024,8894.1845702,11,"Female",4,2,1,1,0,"Other language",0,0,0,1,1,0,3,2,1,0,1,0,1,1
"2023_71786019954523_102_2024",2024,6332.2805722,14,"Female",1,4,2,0,1,"English only",1,0,0,0,0,0,3,3,0,0,0,0,2,0
"2023_71786019954523_103_2024",2024,5708.0172126,14,"Male",1,4,2,NA,1,"English only",1,0,0,0,0,0,1,3,0,0,0,0,2,0
"2023_71786019954523_104_2024",2024,5061.412662,11,"Male",1,4,2,0,1,"English only",1,0,0,0,0,0,2,2,0,0,0,0,2,0
"2023_71786022853423_102_2024",2024,19410.801597,9,"Male",1,1,2,1,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_71786022892523_103_2024",2024,11451.829525,15,"Female",4,1,1,1,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2023_71786022892523_104_2024",2024,11451.829525,13,"Female",4,1,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2023_71786029494423_103_2024",2024,4772.8456951,10,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,4,1
"2023_71786029494423_104_2024",2024,4353.7310274,7,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2023_71786033441423_104_2024",2024,13021.583847,7,"Female",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,1,0,2,1
"2023_71786034229823_103_2024",2024,11643.153467,17,"Female",1,2,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,NA,1,0
"2023_71786034229823_104_2024",2024,8469.4196266,17,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2023_71786040656723_103_2024",2024,18239.15988,13,"Female",2,2,2,0,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,2,0
"2023_71786040656723_104_2024",2024,16322.563716,6,"Female",1,2,2,0,1,"English only",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2023_71786040865323_103_2024",2024,6985.4383596,12,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,2,1
"2023_71786043874623_104_2024",2024,12523.143175,13,"Male",1,2,2,1,0,"English only",0,0,0,0,0,0,2,2,1,0,0,0,3,1
"2023_71786043874623_105_2024",2024,7164.4422883,8,"Female",1,2,2,1,0,"English only",0,0,0,0,0,0,2,1,1,1,0,0,3,1
"2023_71786043874623_106_2024",2024,7164.4422883,8,"Female",1,2,2,NA,0,"English only",0,0,0,0,0,0,2,4,1,1,0,0,3,1
"2023_71786043874623_107_2024",2024,10157.992892,7,"Female",1,2,2,NA,0,"English only",0,0,0,0,0,0,2,2,1,1,0,0,3,1
"2023_71786055212023_102_2024",2024,8268.5022265,8,"Female",1,2,2,0,1,"English only",0,0,0,0,0,0,3,1,1,1,0,0,3,1
"2023_71786059769623_104_2024",2024,7353.8291559,17,"Female",1,2,1,1,0,"English only",0,0,0,0,0,0,3,3,1,0,0,NA,1,1
"2023_71786068945823_103_2024",2024,8262.9932767,11,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,1,1
